whois_id,character_id,character_name,slug,descriptor,status,text_path,html_path,has_raw_text,has_raw_html,has_raw_decho,parse_confidence,notes
whois_raun_1780915112,char_raun,Raun,raun,Orc,Retired,data/evidence/whois/text/raun.txt,data/evidence/whois/html/raun.html,yes,no,no,medium,query_name=Raun | display_name=Raun the Dreamcatcher | epithet_or_title=the Dreamcatcher
whois_ravendark_1780915118,char_ravendark,Ravendark,ravendark,Black Númenórean Mercenary,Retired,data/evidence/whois/text/ravendark.txt,data/evidence/whois/html/ravendark.html,yes,no,no,medium,query_name=Ravendark | display_name=Ravendark Demonblade | epithet_or_title=Demonblade
whois_ray_1780915123,char_ray,Ray,ray,Troll,Retired,data/evidence/whois/text/ray.txt,data/evidence/whois/html/ray.html,yes,no,no,medium,query_name=Ray | display_name=Ray
whois_rayden_1780915129,char_rayden,Rayden,rayden,Maia,,data/evidence/whois/text/rayden.txt,data/evidence/whois/html/rayden.html,yes,no,no,medium,query_name=Rayden | display_name=Rayden the Master of All Tpyoes | epithet_or_title=the Master of All Tpyoes
whois_razamazar_1780915135,char_razamazar,Razamazar,razamazar,Mountain Troll Fighter,Retired,data/evidence/whois/text/razamazar.txt,data/evidence/whois/html/razamazar.html,yes,no,no,medium,query_name=Razamazar | display_name=Razamazar razamazaR | epithet_or_title=razamazaR
whois_raze_1780915140,char_raze,Raze,raze,Orc,Retired,data/evidence/whois/text/raze.txt,data/evidence/whois/html/raze.html,yes,no,no,medium,query_name=Raze | display_name=Raze the Orc | epithet_or_title=the Orc
whois_razoor_1780915146,char_razoor,Razoor,razoor,Troll,Retired,data/evidence/whois/text/razoor.txt,data/evidence/whois/html/razoor.html,yes,no,no,medium,query_name=Razoor | display_name=Razoor - A Walking Christmastree | epithet_or_title=- A Walking Christmastree
whois_reaper_1780915151,char_reaper,Reaper,reaper,Silvan Heroine,Retired,data/evidence/whois/text/reaper.txt,data/evidence/whois/html/reaper.html,yes,no,no,medium,"query_name=Reaper | display_name=Reaper Moonlight, Mystique Of Athel-Loren | epithet_or_title=Moonlight, Mystique Of Athel-Loren | Last login 21 years, 2 months, and 21 days ago from *.fi."
whois_reef_1780915164,char_reef,Reef,reef,Mountain Troll Warrior,Retired,data/evidence/whois/text/reef.txt,data/evidence/whois/html/reef.html,yes,no,no,medium,"query_name=Reef | display_name=Reef Surfer, the Grommet | epithet_or_title=Surfer, the Grommet"
whois_regin_1780915172,char_regin,Regin,regin,Dwarf,Retired,data/evidence/whois/text/regin.txt,data/evidence/whois/html/regin.html,yes,no,no,medium,"query_name=Regin | display_name=Regin Regens and rocks your socksoff! | epithet_or_title=Regens and rocks your socksoff! | Last login 7 years, 9 months, and 21 days ago."
whois_reijki_1780915180,char_reijki,Reijki,reijki,Noldorin Warden,Retired,data/evidence/whois/text/reijki.txt,data/evidence/whois/html/reijki.html,yes,no,no,medium,"query_name=Reijki | display_name=Reijki | Last login 22 years, 1 month, and 8 days ago from [numerical address]."
whois_rend_1780915197,char_rend,Rend,rend,Tarkhnarb Champion,Retired,data/evidence/whois/text/rend.txt,data/evidence/whois/html/rend.html,yes,no,no,medium,query_name=Rend | display_name=Rend the Uruk-hai | epithet_or_title=the Uruk-hai
whois_réndra_1780915203,,Réndra,rendra,Silvan Matriarch,,data/evidence/whois/text/rendra.txt,data/evidence/whois/html/rendra.html,yes,no,no,medium,query_name=Rendra | display_name=Réndra | Last login 13 days and 18 hours ago from *.se.
whois_reno_1780915208,char_reno,Reno,reno,Hobbit,Retired,data/evidence/whois/text/reno.txt,data/evidence/whois/html/reno.html,yes,no,no,medium,"query_name=Reno | display_name=Reno the Turk | epithet_or_title=the Turk | Last login 13 years, 4 months, and 5 days ago."
whois_rentera_1780915214,char_rentera,Rentera,rentera,Elf,Retired,data/evidence/whois/text/rentera.txt,data/evidence/whois/html/rentera.html,yes,no,no,medium,query_name=Rentera | display_name=Rentera the Wanderer | epithet_or_title=the Wanderer
whois_revenan_1780915220,char_revenan,Revenan,revenan,Elf,Retired,data/evidence/whois/text/revenan.txt,data/evidence/whois/html/revenan.html,yes,no,no,medium,"query_name=Revenan | display_name=Revenan R. Raggamuffin the 3rd | epithet_or_title=R. Raggamuffin the 3rd | Last login 12 years, 10 months, and 1 day ago."
whois_rhand_1780915225,char_rhand,Rhand,rhand,Dúnadan Ranger,Retired,data/evidence/whois/text/rhand.txt,data/evidence/whois/html/rhand.html,yes,no,no,medium,"query_name=Rhand | display_name=Rhand Al'Thor, the Dragon Reborn | epithet_or_title=Al'Thor, the Dragon Reborn | Last login 19 years, 1 month, and 4 days ago from *.nl."
whois_rhobe_1780915231,char_rhobe,Rhobe,rhobe,Orc,Retired,data/evidence/whois/text/rhobe.txt,data/evidence/whois/html/rhobe.html,yes,no,no,medium,query_name=Rhobe | display_name=Rhobe Manslayer | epithet_or_title=Manslayer
whois_rhodry_1780915237,char_rhodry,Rhodry,rhodry,Half-elven Master Healer,,data/evidence/whois/text/rhodry.txt,data/evidence/whois/html/rhodry.html,yes,no,no,medium,query_name=Rhodry | display_name=Rhodry EPC | epithet_or_title=EPC | Last login 10 days and 12 hours ago from [numerical address].
whois_rhômbuc_1780915242,,Rhômbuc,rhombuc,Orc,Retired,data/evidence/whois/text/rhombuc.txt,data/evidence/whois/html/rhombuc.html,yes,no,no,medium,query_name=Rhombuc | display_name=Rhômbuc the Guardian of Zirak-zigil | epithet_or_title=the Guardian of Zirak-zigil
whois_rhuarc_1780915248,char_rhuarc,Rhuarc,rhuarc,Dwarven Warrior,Retired,data/evidence/whois/text/rhuarc.txt,data/evidence/whois/html/rhuarc.html,yes,no,no,medium,"query_name=Rhuarc | display_name=Rhuarc | Last login 19 years, 7 months, and 8 days ago from *.be."
whois_rhuka_1780915254,char_rhuka,Rhuka,rhuka,Orc,Retired,data/evidence/whois/text/rhuka.txt,data/evidence/whois/html/rhuka.html,yes,no,no,medium,"query_name=Rhuka | display_name=Rhuka H2O, hard as water | epithet_or_title=H2O, hard as water"
whois_ric_1780915260,char_ric,Ric,ric,Silvan Ranger,Retired,data/evidence/whois/text/ric.txt,data/evidence/whois/html/ric.html,yes,no,no,medium,"query_name=Ric | display_name=Ric WHOOOOOO Flair, can go all night long | epithet_or_title=WHOOOOOO Flair, can go all night long | Last login 24 years, 3 months, and 3 days ago from *.ca."
whois_riekor_1780915265,char_riekor,Riekor,riekor,Black Númenórean,Retired,data/evidence/whois/text/riekor.txt,data/evidence/whois/html/riekor.html,yes,no,no,medium,query_name=Riekor | display_name=Riekor
whois_rio_1780915277,char_rio,Rio,rio,Elf,Retired,data/evidence/whois/text/rio.txt,data/evidence/whois/html/rio.html,yes,no,no,medium,query_name=Rio | display_name=Rio the Black | epithet_or_title=the Black | Last login 27 years and 5 days ago.
whois_riordan_1780915283,char_riordan,Riordan,riordan,Elf,Retired,data/evidence/whois/text/riordan.txt,data/evidence/whois/html/riordan.html,yes,no,no,medium,"query_name=Riordan | display_name=Riordan Parnell | epithet_or_title=Parnell | Last login 22 years, 7 months, and 1 day ago."
whois_rippin_1780915288,char_rippin,Rippin,rippin,Fallohide Bodyguard,Retired,data/evidence/whois/text/rippin.txt,data/evidence/whois/html/rippin.html,yes,no,no,medium,"query_name=Rippin | display_name=Rippin Hood, Second Lieutenant of the SST | epithet_or_title=Hood, Second Lieutenant of the SST | Last login 23 years, 11 months, and 27 days ago from *.nl."
whois_rìsca_1780915294,,Rìsca,risca,Dúnadan Hero,Retired,data/evidence/whois/text/risca.txt,data/evidence/whois/html/risca.html,yes,no,no,medium,"query_name=Risca | display_name=Rìsca Evenlock, the Wandering Jester | epithet_or_title=Evenlock, the Wandering Jester | Last login 5 years, 10 months, and 23 days ago from *.com."
whois_risp_1780915300,char_risp,Risp,risp,Half-elven Wizard,Retired,data/evidence/whois/text/risp.txt,data/evidence/whois/html/risp.html,yes,no,no,medium,"query_name=Risp | display_name=Risp the Shadow of Rivendell | epithet_or_title=the Shadow of Rivendell | Last login 9 years, 8 months, and 20 days ago from *.fi."
whois_rivet_1780915305,char_rivet,Rivet,rivet,Tarkhnarb Murderer,Retired,data/evidence/whois/text/rivet.txt,data/evidence/whois/html/rivet.html,yes,no,no,medium,query_name=Rivet | display_name=Rivet the Transfixer | epithet_or_title=the Transfixer
whois_rodothlim_1780915328,char_rodothlim,Rodothlim,rodothlim,Half-Elf,,data/evidence/whois/text/rodothlim.txt,data/evidence/whois/html/rodothlim.html,yes,no,no,medium,"query_name=Rodothlim | display_name=Rodothlim | Last login 19 years, 2 months, and 27 days ago."
whois_rogon_1780915334,char_rogon,Rogon,rogon,"Vala, one of the Aratar",,data/evidence/whois/text/rogon.txt,data/evidence/whois/html/rogon.html,yes,no,no,medium,query_name=Rogon | display_name=Rogon Rogoff | epithet_or_title=Rogoff
whois_röhic_1780915340,,Röhic,rohic,Maia,,data/evidence/whois/text/rohic.txt,data/evidence/whois/html/rohic.html,yes,no,no,medium,query_name=Rohic | display_name=Röhic
whois_röhick_1780915345,,Röhick,rohick,Hobbit,Retired,data/evidence/whois/text/rohick.txt,data/evidence/whois/html/rohick.html,yes,no,no,medium,"query_name=Rohick | display_name=Röhick | Last login 12 years, 2 months, and 2 days ago."
whois_röhik_1780915351,,Röhik,rohik,Hobbit,Retired,data/evidence/whois/text/rohik.txt,data/evidence/whois/html/rohik.html,yes,no,no,medium,"query_name=Rohik | display_name=Röhik | Last login 8 years, 6 months, and 11 days ago."
whois_roman_1780915357,char_roman,Roman,roman,Maia,,data/evidence/whois/text/roman.txt,data/evidence/whois/html/roman.html,yes,no,no,medium,query_name=Roman | display_name=Roman
whois_romin_1780915362,char_romin,Romin,romin,Dwarven Priest,Retired,data/evidence/whois/text/romin.txt,data/evidence/whois/html/romin.html,yes,no,no,medium,"query_name=Romin | display_name=Romin will never be an elf! [ML] | epithet_or_title=will never be an elf! [ML] | Last login 11 years, 11 months, and 10 days ago from *.se."
whois_ronin_1780915368,char_ronin,Ronin,ronin,Dwarf,Retired,data/evidence/whois/text/ronin.txt,data/evidence/whois/html/ronin.html,yes,no,no,medium,query_name=Ronin | display_name=Ronin the Warrior | epithet_or_title=the Warrior | Last login 11 months and 9 days ago.
whois_rorka_1780915373,char_rorka,Rorka,rorka,looking for a great title! is a level twenty-two Tarkhnarb Murderess,Retired,data/evidence/whois/text/rorka.txt,data/evidence/whois/html/rorka.html,yes,no,no,medium,query_name=Rorka | display_name=Rorka
whois_rotho_1780915385,char_rotho,Rotho,rotho,Stoor Bodyguard,Retired,data/evidence/whois/text/rotho.txt,data/evidence/whois/html/rotho.html,yes,no,no,medium,query_name=Rotho | display_name=Rotho Brandybuck | epithet_or_title=Brandybuck | Last login 9 months and 5 days ago.
whois_royal_1780915402,char_royal,Royal,royal,Mountain Troll Brute,Retired,data/evidence/whois/text/royal.txt,data/evidence/whois/html/royal.html,yes,no,no,medium,query_name=Royal | display_name=Royal
whois_rugorn_1780915408,char_rugorn,Rugorn,rugorn,Beorning Scout,Retired,data/evidence/whois/text/rugorn.txt,data/evidence/whois/html/rugorn.html,yes,no,no,medium,"query_name=Rugorn | display_name=Rugorn Hugorm | epithet_or_title=Hugorm | Last login 23 years, 2 months, and 5 days ago from *.dk."
whois_rulla_1780915419,char_rulla,Rulla,rulla,Fallohide Scout,Retired,data/evidence/whois/text/rulla.txt,data/evidence/whois/html/rulla.html,yes,no,no,medium,"query_name=Rulla | display_name=Rulla Fram | epithet_or_title=Fram | Last login 4 years, 4 months, and 21 days ago from [numerical address]."
whois_rumble_1780915424,char_rumble,Rumble,rumble,Cave Troll Wrecker,,data/evidence/whois/text/rumble.txt,data/evidence/whois/html/rumble.html,yes,no,no,medium,query_name=Rumble | display_name=Rumble in the Jungle | epithet_or_title=in the Jungle
whois_rumptsais_1780915430,char_rumptsais,Rumptsais,rumptsais,Tarkhnarb Cut-Throat,Retired,data/evidence/whois/text/rumptsais.txt,data/evidence/whois/html/rumptsais.html,yes,no,no,medium,query_name=Rumptsais | display_name=Rumptsais Sarquindi of the White Hand | epithet_or_title=Sarquindi of the White Hand
whois_ruul_1780915442,char_ruul,Ruul,ruul,Tarkhnarb Necromancer,Retired,data/evidence/whois/text/ruul.txt,data/evidence/whois/html/ruul.html,yes,no,no,medium,query_name=Ruul | display_name=Ruul the Orc Shamoneous | epithet_or_title=the Orc Shamoneous
whois_ryu_1780915447,char_ryu,Ryu,ryu,Hobbit,Retired,data/evidence/whois/text/ryu.txt,data/evidence/whois/html/ryu.html,yes,no,no,medium,"query_name=Ryu | display_name=Ryu ""toe-slasher"" Burrfoot, of the Hobbitses | epithet_or_title=""toe-slasher"" Burrfoot, of the Hobbitses | Last login 14 years, 1 month, and 8 days ago."
whois_rza_1780915453,char_rza,Rza,rza,Dwarf,Retired,data/evidence/whois/text/rza.txt,data/evidence/whois/html/rza.html,yes,no,no,medium,"query_name=Rza | display_name=Rza | Last login 20 years, 9 months, and 24 days ago."
whois_sabadon_1780915464,char_sabadon,Sabadon,sabadon,Maia,,data/evidence/whois/text/sabadon.txt,data/evidence/whois/html/sabadon.html,yes,no,no,medium,query_name=Sabadon | display_name=Sabadon the Bimbo | epithet_or_title=the Bimbo | role=Wright
whois_saber_1780915470,char_saber,Saber,saber,Dwarf,Retired,data/evidence/whois/text/saber.txt,data/evidence/whois/html/saber.html,yes,no,no,medium,"query_name=Saber | display_name=Saber Stonesong, Templar of the TrueForgers | epithet_or_title=Stonesong, Templar of the TrueForgers | Last login 19 years, 8 months, and 10 days ago."
whois_sabish_1780915476,char_sabish,Sabish,sabish,Orkish Battlemaster,Retired,data/evidence/whois/text/sabish.txt,data/evidence/whois/html/sabish.html,yes,no,no,medium,query_name=Sabish | display_name=Sabish
whois_saemo_1780915487,char_saemo,Saemo,saemo,hiding in shadows is a Hobbit,Retired,data/evidence/whois/text/saemo.txt,data/evidence/whois/html/saemo.html,yes,no,no,medium,"query_name=Saemo | display_name=Saemo | Last login 19 years, 2 months, and 11 days ago."
whois_saeth_1780915493,char_saeth,Saeth,saeth,Maia,,data/evidence/whois/text/saeth.txt,data/evidence/whois/html/saeth.html,yes,no,no,medium,query_name=Saeth | display_name=Saeth | role=Cartographer
whois_saint_1780915504,char_saint,Saint,saint,Dúnadan Scholar,Retired,data/evidence/whois/text/saint.txt,data/evidence/whois/html/saint.html,yes,no,no,medium,"query_name=Saint | display_name=Saint the Templar of Isengard | epithet_or_title=the Templar of Isengard | Last login 2 years, 7 months, and 10 days ago from *.ee."
whois_sakuolts_1780915509,char_sakuolts,Sakuolts,sakuolts,Half-elf,Retired,data/evidence/whois/text/sakuolts.txt,data/evidence/whois/html/sakuolts.html,yes,no,no,medium,"query_name=Sakuolts | display_name=Sakuolts another sunset without | epithet_or_title=another sunset without | Last login 27 years, 1 month, and 28 days ago from *.ee."
whois_sakura_1780915515,char_sakura,Sakura,sakura,Sindarin Scholar,Retired,data/evidence/whois/text/sakura.txt,data/evidence/whois/html/sakura.html,yes,no,no,medium,"query_name=Sakura | display_name=Sakura Kinomoto | epithet_or_title=Kinomoto | Last login 17 years, 10 months, and 5 days ago from [numerical address]."
whois_salmar_1780915526,char_salmar,Salmar,salmar,Maia,Retired,data/evidence/whois/text/salmar.txt,data/evidence/whois/html/salmar.html,yes,no,no,medium,query_name=Salmar | display_name=Salmar Ulumúri | epithet_or_title=Ulumúri
whois_salta_1780915532,char_salta,Salta,salta,Orc,Retired,data/evidence/whois/text/salta.txt,data/evidence/whois/html/salta.html,yes,no,no,medium,query_name=Salta | display_name=Salta Najfen | epithet_or_title=Najfen
whois_san_1780915538,char_san,San,san,Dúnadan Battlemaster,Retired,data/evidence/whois/text/san.txt,data/evidence/whois/html/san.html,yes,no,no,medium,"query_name=San | display_name=San glares at the sun | epithet_or_title=glares at the sun | Last login 20 years, 11 months, and 20 days ago from [numerical address]."
whois_sarah_1780915543,char_sarah,Sarah,sarah,Elf,Retired,data/evidence/whois/text/sarah.txt,data/evidence/whois/html/sarah.html,yes,no,no,medium,"query_name=Sarah | display_name=Sarah Moonlight, Child of Athel-Loren | epithet_or_title=Moonlight, Child of Athel-Loren | Last login 10 years and 4 months ago."
whois_sardaukar_1780915549,char_sardaukar,Sardaukar,sardaukar,Orc,Retired,data/evidence/whois/text/sardaukar.txt,data/evidence/whois/html/sardaukar.html,yes,no,no,medium,"query_name=Sardaukar | display_name=Sardaukar Arrakis, the Snow Viper | epithet_or_title=Arrakis, the Snow Viper"
whois_schmidt_1780915560,char_schmidt,Schmidt,schmidt,Half-elven Chieftain,Retired,data/evidence/whois/text/schmidt.txt,data/evidence/whois/html/schmidt.html,yes,no,no,medium,"query_name=Schmidt | display_name=Schmidt the Venerable, Oracle of Lothlórien | epithet_or_title=the Venerable, Oracle of Lothlórien | Last login 6 months ago."
whois_scorn_1780915566,char_scorn,Scorn,scorn,Tarkhnarb Battlemaster,Retired,data/evidence/whois/text/scorn.txt,data/evidence/whois/html/scorn.html,yes,no,no,medium,query_name=Scorn | display_name=Scorn Kharâzsh the Deathdragon | epithet_or_title=Kharâzsh the Deathdragon
whois_scorpio_1780915571,char_scorpio,Scorpio,scorpio,Elf,Retired,data/evidence/whois/text/scorpio.txt,data/evidence/whois/html/scorpio.html,yes,no,no,medium,"query_name=Scorpio | display_name=Scorpio | Last login 18 years, 8 months, and 22 days ago."
whois_scotty_1780915577,char_scotty,Scotty,scotty,Elf,Retired,data/evidence/whois/text/scotty.txt,data/evidence/whois/html/scotty.html,yes,no,no,medium,"query_name=Scotty | display_name=Scotty the Mayor of Bree | epithet_or_title=the Mayor of Bree | Last login 3 years, 9 months, and 21 days ago."
whois_scrape_1780915583,char_scrape,Scrape,scrape,Dwarven Chieftain,Retired,data/evidence/whois/text/scrape.txt,data/evidence/whois/html/scrape.html,yes,no,no,medium,"query_name=Scrape | display_name=Scrape the large mean-looking dwarf | epithet_or_title=the large mean-looking dwarf | Last login 24 years, 8 months, and 3 days ago from *.net."
whois_seek_1780915594,char_seek,Seek,seek,Tarkhnarb Footpad,Retired,data/evidence/whois/text/seek.txt,data/evidence/whois/html/seek.html,yes,no,no,medium,"query_name=Seek | display_name=Seek And Destroy, Nocturnal Assassinator | epithet_or_title=And Destroy, Nocturnal Assassinator"
whois_seethe_1780915600,char_seethe,Seethe,seethe,Orc,Retired,data/evidence/whois/text/seethe.txt,data/evidence/whois/html/seethe.html,yes,no,no,medium,query_name=Seethe | display_name=Seethe the Harvester of Sorrow | epithet_or_title=the Harvester of Sorrow
whois_sehanine_1780915606,char_sehanine,Sehanine,sehanine,Elf,Retired,data/evidence/whois/text/sehanine.txt,data/evidence/whois/html/sehanine.html,yes,no,no,medium,"query_name=Sehanine | display_name=Sehanine Moonbow, Avatar of the Elven Moongoddess | epithet_or_title=Moonbow, Avatar of the Elven Moongoddess | Last login 20 years, 4 months, and 10 days ago."
whois_semirhage_1780915617,char_semirhage,Semirhage,semirhage,Black Númenórean,Retired,data/evidence/whois/text/semirhage.txt,data/evidence/whois/html/semirhage.html,yes,no,no,medium,query_name=Semirhage | display_name=Semirhage Nae'blis | epithet_or_title=Nae'blis
whois_serate_1780915622,char_serate,Serate,serate,Tarkhnarb Scout,Retired,data/evidence/whois/text/serate.txt,data/evidence/whois/html/serate.html,yes,no,no,medium,query_name=Serate | display_name=Serate D'Dagger | epithet_or_title=D'Dagger
whois_seríon_1780915628,,Seríon,serion,Elf,Retired,data/evidence/whois/text/serion.txt,data/evidence/whois/html/serion.html,yes,no,no,medium,query_name=Serion | display_name=Seríon lightbringer - banisher of dark | epithet_or_title=lightbringer - banisher of dark | Last login 6 years and 10 days ago.
whois_sethron_1780915634,char_sethron,Sethron,sethron,Half-Elf,Retired,data/evidence/whois/text/sethron.txt,data/evidence/whois/html/sethron.html,yes,no,no,medium,"query_name=Sethron | display_name=Sethron | Last login 16 years, 4 months, and 25 days ago."
whois_shades_1780915639,char_shades,Shades,shades,Orc,Retired,data/evidence/whois/text/shades.txt,data/evidence/whois/html/shades.html,yes,no,no,medium,query_name=Shades | display_name=Shades of Darkness | epithet_or_title=of Darkness
whois_shadoh_1780915645,char_shadoh,Shadoh,shadoh,Half-Elf,Retired,data/evidence/whois/text/shadoh.txt,data/evidence/whois/html/shadoh.html,yes,no,no,medium,"query_name=Shadoh | display_name=Shadoh | Last login 16 years, 3 months, and 23 days ago."
whois_shadrach_1780915651,char_shadrach,Shadrach,shadrach,Orc,Retired,data/evidence/whois/text/shadrach.txt,data/evidence/whois/html/shadrach.html,yes,no,no,medium,query_name=Shadrach | display_name=Shadrach the Butcher of Bree | epithet_or_title=the Butcher of Bree
whois_shagra_1780915662,char_shagra,Shagra,shagra,Orc,Retired,data/evidence/whois/text/shagra.txt,data/evidence/whois/html/shagra.html,yes,no,no,medium,query_name=Shagra | display_name=Shagra
whois_shagrath_1780915668,char_shagrath,Shagrath,shagrath,Elf,Retired,data/evidence/whois/text/shagrath.txt,data/evidence/whois/html/shagrath.html,yes,no,no,medium,"query_name=Shagrath | display_name=Shagrath the Guardian Anger | epithet_or_title=the Guardian Anger | Last login 16 years, 9 months, and 8 days ago."
whois_shaïgan_1780915673,,Shaïgan,shaigan,Dwarf,,data/evidence/whois/text/shaigan.txt,data/evidence/whois/html/shaigan.html,yes,no,no,medium,query_name=Shaigan | display_name=Shaïgan | Last login 1 day and 20 hours ago.
whois_shaitan_1780915679,char_shaitan,Shaitan,shaitan,Black Númenórean,Retired,data/evidence/whois/text/shaitan.txt,data/evidence/whois/html/shaitan.html,yes,no,no,medium,query_name=Shaitan | display_name=Shaitan - your pet Devil | epithet_or_title=- your pet Devil
whois_shala_1780915685,char_shala,Shala,shala,Silvan Hero,Retired,data/evidence/whois/text/shala.txt,data/evidence/whois/html/shala.html,yes,no,no,medium,"query_name=Shala | display_name=Shala the Guardian of Wilderness | epithet_or_title=the Guardian of Wilderness | Last login 11 years, 4 months, and 25 days ago from *.net."
whois_sharaaz_1780915696,char_sharaaz,Sharaaz,sharaaz,Orc,Retired,data/evidence/whois/text/sharaaz.txt,data/evidence/whois/html/sharaaz.html,yes,no,no,medium,"query_name=Sharaaz | display_name=Sharaaz zaarahS, Mirrorimage | epithet_or_title=zaarahS, Mirrorimage"
whois_sharg_1780915707,char_sharg,Sharg,sharg,Orc,Retired,data/evidence/whois/text/sharg.txt,data/evidence/whois/html/sharg.html,yes,no,no,medium,query_name=Sharg | display_name=Sharg
whois_sharmak_1780915719,char_sharmak,Sharmak,sharmak,Orc,Retired,data/evidence/whois/text/sharmak.txt,data/evidence/whois/html/sharmak.html,yes,no,no,medium,query_name=Sharmak | display_name=Sharmak The Necromancer of Minas Morgul | epithet_or_title=The Necromancer of Minas Morgul
whois_shartomb_1780915724,char_shartomb,Shartomb,shartomb,Orc,Retired,data/evidence/whois/text/shartomb.txt,data/evidence/whois/html/shartomb.html,yes,no,no,medium,"query_name=Shartomb | display_name=Shartomb swings a punch, spits a tooth | epithet_or_title=swings a punch, spits a tooth"
whois_shathûr_1780915735,,Shathûr,shathur,Dwarven Weaponsmaster,Retired,data/evidence/whois/text/shathur.txt,data/evidence/whois/html/shathur.html,yes,no,no,medium,"query_name=Shathur | display_name=Shathûr Felak | epithet_or_title=Felak | Last login 23 years, 11 months, and 9 days ago from *.dk."
whois_sheol_1780915741,char_sheol,Sheol,sheol,Hill Troll Brute,Retired,data/evidence/whois/text/sheol.txt,data/evidence/whois/html/sheol.html,yes,no,no,medium,query_name=Sheol | display_name=Sheol Stonefist | epithet_or_title=Stonefist
whois_shimmer_1780915747,char_shimmer,Shimmer,shimmer,Dúnadan Adventurer,Retired,data/evidence/whois/text/shimmer.txt,data/evidence/whois/html/shimmer.html,yes,no,no,medium,"query_name=Shimmer | display_name=Shimmer | Last login 4 years, 1 month, and 11 days ago from *.net."
whois_shorty_1780915752,char_shorty,Shorty,shorty,Hobbit,Retired,data/evidence/whois/text/shorty.txt,data/evidence/whois/html/shorty.html,yes,no,no,medium,query_name=Shorty | display_name=Shorty the Pimp | epithet_or_title=the Pimp | Last login 17 years and 25 days ago.
whois_shrew_1780915764,char_shrew,Shrew,shrew,Black Númenórean,,data/evidence/whois/text/shrew.txt,data/evidence/whois/html/shrew.html,yes,no,no,medium,query_name=Shrew | display_name=Shrew d Operator | epithet_or_title=d Operator
whois_shriek_1780915769,char_shriek,Shriek,shriek,Black Númenórean,Retired,data/evidence/whois/text/shriek.txt,data/evidence/whois/html/shriek.html,yes,no,no,medium,query_name=Shriek | display_name=Shriek the Black Nazgûl of Númenór | epithet_or_title=the Black Nazgûl of Númenór
whois_shrimp_1780915775,char_shrimp,Shrimp,shrimp,Orc,Retired,data/evidence/whois/text/shrimp.txt,data/evidence/whois/html/shrimp.html,yes,no,no,medium,"query_name=Shrimp | display_name=Shrimp the Pimp, King of Zaugurz | epithet_or_title=the Pimp, King of Zaugurz"
whois_sikander_1780915786,char_sikander,Sikander,sikander,Man,Retired,data/evidence/whois/text/sikander.txt,data/evidence/whois/html/sikander.html,yes,no,no,medium,"query_name=Sikander | display_name=Sikander | Last login 12 years, 7 months, and 13 days ago."
whois_sil_1780915792,char_sil,Sil,sil,Silvan Master Healer,Retired,data/evidence/whois/text/sil.txt,data/evidence/whois/html/sil.html,yes,no,no,medium,query_name=Sil | display_name=Sil the Elf Ascetic | epithet_or_title=the Elf Ascetic | Last login 11 days and 16 hours ago from *.net.
whois_silencio_1780915798,char_silencio,Silencio,silencio,Sindarin Warlock,Retired,data/evidence/whois/text/silencio.txt,data/evidence/whois/html/silencio.html,yes,no,no,medium,"query_name=Silencio | display_name=Silencio Lucidio | epithet_or_title=Lucidio | Last login 15 years, 11 months, and 24 days ago from *.se."
whois_silenoz_1780915803,char_silenoz,Silenoz,silenoz,Maia,,data/evidence/whois/text/silenoz.txt,data/evidence/whois/html/silenoz.html,yes,no,no,medium,query_name=Silenoz | display_name=Silenoz
whois_silmarin_1780915815,char_silmarin,Silmarin,silmarin,one of them... is an Elf,Retired,data/evidence/whois/text/silmarin.txt,data/evidence/whois/html/silmarin.html,yes,no,no,medium,"query_name=Silmarin | display_name=Silmarin | Last login 21 years, 1 month, and 22 days ago."
whois_simba_1780915820,char_simba,Simba,simba,Beorning Adventurer,,data/evidence/whois/text/simba.txt,data/evidence/whois/html/simba.html,yes,no,no,medium,query_name=Simba | display_name=Simba | Last login 2 months and 9 days ago from *.net.
whois_sinner_1780915837,char_sinner,Sinner,sinner,Troll,Retired,data/evidence/whois/text/sinner.txt,data/evidence/whois/html/sinner.html,yes,no,no,medium,query_name=Sinner | display_name=Sinner SoulTear | epithet_or_title=SoulTear
whois_sirael_1780915843,char_sirael,Sirael,sirael,Elf,Retired,data/evidence/whois/text/sirael.txt,data/evidence/whois/html/sirael.html,yes,no,no,medium,"query_name=Sirael | display_name=Sirael | Last login 13 years, 9 months, and 2 days ago."
whois_siriala_1780915849,char_siriala,Siriala,siriala,Half-elven Scholar,Retired,data/evidence/whois/text/siriala.txt,data/evidence/whois/html/siriala.html,yes,no,no,medium,query_name=Siriala | display_name=Siriala Moonbeam | epithet_or_title=Moonbeam | Last login 15 years and 30 days ago from *.se.
whois_síroth_1780915854,,Síroth,siroth,Sindarin Hero,Retired,data/evidence/whois/text/siroth.txt,data/evidence/whois/html/siroth.html,yes,no,no,medium,"query_name=Siroth | display_name=Síroth of Ondolindë | epithet_or_title=of Ondolindë | Last login 14 years, 6 months, and 21 days ago from [numerical address]."
whois_sisalik_1780915860,char_sisalik,Sisalik,sisalik,Silvan Rider,Retired,data/evidence/whois/text/sisalik.txt,data/evidence/whois/html/sisalik.html,yes,no,no,medium,query_name=Sisalik | display_name=Sisalik the Grey-Green Squirrel | epithet_or_title=the Grey-Green Squirrel | Last login 10 years and 12 days ago from *.eu.
