immortal_evidence_id,character_id,character_key,display_name,source_character_name,immortal_status,immortal_category,is_maiar_muddler,honorary_immortal,evidence_kind,source_id,source_name,source_type,source_url,source_command,source_date_context,source_order,evidence_excerpt,confidence,review_status,notes
immortal_2026_06_16_current_immortals_jab_38_listed_current_immortal,char_jab,Jab,Jab,Jab,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,38,Jab is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_jabba_117_listed_retired_immortal,char_jabba,Jabba,Jabba,Jabba,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,117,Jabba is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_jadon_523_listed_retired_immortal,char_jadon,Jadon,Jadon,Jadon,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,523,Jadon is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_jaelle_251_listed_retired_immortal,char_jaelle,Jaelle,Jaelle,Jaelle,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,251,Jaelle is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_jahara_6_listed_current_immortal,char_jahara,Jahara,Jahara,Jahara,current,Aratar,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,6,Jahara is listed as current an Aratar.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_jak_118_listed_retired_immortal,char_jak,Jak,Jak,Jak,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,118,Jak is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_janosik_524_listed_retired_immortal,char_janosik,Janosik,Janosik,Janosik,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,524,Janosik is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_jeridoc_525_listed_retired_immortal,char_jeridoc,Jeridoc,Jeridoc,Jeridoc,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,525,Jeridoc is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_jerusha_78_listed_current_immortal,char_jerusha,Jerusha,Jerusha,Jerusha,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,78,Jerusha is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_johan_526_listed_retired_immortal,char_johan,Johan,Johan,Johan,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,526,Johan is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_jolen_527_listed_retired_immortal,char_jolen,Jolen,Jolen,Jolen,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,527,Jolen is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kaen_528_listed_retired_immortal,char_kaen,Kaen,Kaen,Kaen,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,528,Kaen is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kal_119_listed_retired_immortal,char_kal,Kal,Kal,Kal,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,119,Kal is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kalev_25_listed_retired_immortal,char_kalev,Kalev,Kalev,Kalev,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,25,Kalev is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kamlakh_529_listed_retired_immortal,char_kamlakh,Kamlakh,Kamlakh,Kamlakh,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,529,Kamlakh is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kardrim_189_listed_retired_immortal,char_kardrim,Kardrim,Kardrim,Kardrim,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,189,Kardrim is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_karl_530_listed_retired_immortal,char_karl,Karl,Karl,Karl,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,530,Karl is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_karli_531_listed_retired_immortal,char_karli,Karli,Karli,Karli,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,531,Karli is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_karlsburg_190_listed_retired_immortal,char_karlsburg,Karlsburg,Karlsburg,Karlsburg,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,190,Karlsburg is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_karnak_120_listed_retired_immortal,char_karnak,Karnak,Karnak,Karnak,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,120,Karnak is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_karvane_532_listed_retired_immortal,char_karvane,Karvane,Karvane,Karvane,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,532,Karvane is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_katje_39_listed_current_immortal,char_katje,Katje,Katje,Katje,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,39,Katje is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_katla_533_listed_retired_immortal,char_katla,Katla,Katla,Katla,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,533,Katla is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kaznor_534_listed_retired_immortal,char_kaznor,Kaznor,Kaznor,Kaznor,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,534,Kaznor is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kaztor_535_listed_retired_immortal,char_kaztor,Kaztor,Kaztor,Kaztor,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,535,Kaztor is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ke_121_listed_retired_immortal,char_ke,Ke,Ke,Ke,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,121,Ke is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kefka_536_listed_retired_immortal,char_kefka,Kefka,Kefka,Kefka,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,536,Kefka is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_keltic_55_listed_retired_immortal,char_keltic,Keltic,Keltic,Keltic,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,55,Keltic is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_kenzu_79_listed_current_immortal,char_kenzu,Kenzu,Kenzu,Kenzu,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,79,Kenzu is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_keram_537_listed_retired_immortal,char_keram,Keram,Keram,Keram,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,537,Keram is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kerf_538_listed_retired_immortal,char_kerf,Kerf,Kerf,Kerf,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,538,Kerf is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kergon_539_listed_retired_immortal,char_kergon,Kergon,Kergon,Kergon,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,539,Kergon is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kestrel_540_listed_retired_immortal,char_kestrel,Kestrel,Kestrel,Kestrel,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,540,Kestrel is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khaldun_541_listed_retired_immortal,char_khaldun,Khaldun,Khaldun,Khaldun,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,541,Khaldun is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khan_122_listed_retired_immortal,char_khan,Khan,Khan,Khan,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,122,Khan is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khantar_542_listed_retired_immortal,char_khantar,Khantar,Khantar,Khantar,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,542,Khantar is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khatog_543_listed_retired_immortal,char_khatog,Khatog,Khatog,Khatog,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,543,Khatog is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khazander_123_listed_retired_immortal,char_khazander,Khazander,Khazander,Khazander,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,123,Khazander is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kheldur_544_listed_retired_immortal,char_kheldur,Kheldur,Kheldur,Kheldur,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,544,Kheldur is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khrun_545_listed_retired_immortal,char_khrun,Khrun,Khrun,Khrun,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,545,Khrun is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_khudum_546_listed_retired_immortal,char_khudum,Khudum,Khudum,Khudum,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,546,Khudum is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_killillwind_547_listed_retired_immortal,char_killillwind,Killillwind,Killillwind,Killillwind,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,547,Killillwind is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kizh_548_listed_retired_immortal,char_kizh,Kizh,Kizh,Kizh,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,548,Kizh is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kjell_549_listed_retired_immortal,char_kjell,Kjell,Kjell,Kjell,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,549,Kjell is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kleftis_550_listed_retired_immortal,char_kleftis,Kleftis,Kleftis,Kleftis,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,550,Kleftis is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_koft_551_listed_retired_immortal,char_koft,Koft,Koft,Koft,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,551,Koft is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kone_552_listed_retired_immortal,char_kone,Kone,Kone,Kone,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,552,Kone is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kovenya_124_listed_retired_immortal,char_kovenya,Kovenya,Kovenya,Kovenya,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,124,Kovenya is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kovik_553_listed_retired_immortal,char_kovik,Kovik,Kovik,Kovik,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,553,Kovik is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kraag_554_listed_retired_immortal,char_kraag,Kraag,Kraag,Kraag,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,554,Kraag is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_krazy_252_listed_retired_immortal,char_krazy,Krazy,Krazy,Krazy,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,252,Krazy is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kril_125_listed_retired_immortal,char_kril,Kril,Kril,Kril,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,125,Kril is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kristian_555_listed_retired_immortal,char_kristian,Kristian,Kristian,Kristian,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,555,Kristian is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kron_556_listed_retired_immortal,char_kron,Kron,Kron,Kron,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,556,Kron is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kroz_26_listed_retired_immortal,char_kroz,Kroz,Kroz,Kroz,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,26,Kroz is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_kruel_557_listed_retired_immortal,char_kruel,Kruel,Kruel,Kruel,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,557,Kruel is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_kuzdhin_80_listed_current_immortal,char_kuzdhin,Kuzdhin,Kuzdhin,Kuzdhin,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,80,Kuzdhin is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_kyratai_253_listed_retired_immortal,char_kyratai,Kyratai,Kyratai,Kyratai,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,253,Kyratai is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_kyrill_81_listed_current_immortal,char_kyrill,Kyrill,Kyrill,Kyrill,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,81,Kyrill is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_current_immortals_lamia_53_listed_current_immortal,char_lamia,Lamia,Lamia,Lamia,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,53,Lamia is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_lancelot_558_listed_retired_immortal,char_lancelot,Lancelot,Lancelot,Lancelot,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,558,Lancelot is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_lancot_559_listed_retired_immortal,char_lancot,Lancot,Lancot,Lancot,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,559,Lancot is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_landroval_560_listed_retired_immortal,char_landroval,Landroval,Landroval,Landroval,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,560,Landroval is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_larien_126_listed_retired_immortal,char_larien,Larien,Larien,Larien,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,126,Larien is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_laris_561_listed_retired_immortal,char_laris,Laris,Laris,Laris,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,561,Laris is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_larnach_562_listed_retired_immortal,char_larnach,Larnach,Larnach,Larnach,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,562,Larnach is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_lauryn_127_listed_retired_immortal,char_lauryn,Lauryn,Lauryn,Lauryn,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,127,Lauryn is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_lavabom_563_listed_retired_immortal,char_lavabom,Lavabom,Lavabom,Lavabom,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,563,Lavabom is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_leah_564_listed_retired_immortal,char_leah,Leah,Leah,Leah,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,564,Leah is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_lealana_565_listed_retired_immortal,char_lealana,Lealana,Lealana,Lealana,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,565,Lealana is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_lede_254_listed_retired_immortal,char_lede,Lede,Lede,Lede,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,254,Lede is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
