source_id,immortal_status,immortal_category,character_key,display_name,is_maiar_muddler,honorary_immortal,evidence_kind,source_order,review_status,notes
2026_06_16_retired_immortals,retired,Maiar,Marvin,Marvin,no,no,listed_retired_immortal,259,candidate,
2026_06_16_retired_immortals,retired,Maiar,Masq,Masq,no,no,listed_retired_immortal,260,candidate,
2026_06_16_retired_immortals,retired,Maiar,Meneldil,Meneldil,no,no,listed_retired_immortal,261,candidate,
2026_06_16_retired_immortals,retired,Maiar,Mirabella,Mirabella,no,no,listed_retired_immortal,262,candidate,
2026_06_16_retired_immortals,retired,Maiar,Monk,Monk,no,no,listed_retired_immortal,263,candidate,
2026_06_16_retired_immortals,retired,Maiar,Morten,Morten,no,no,listed_retired_immortal,264,candidate,
2026_06_16_retired_immortals,retired,Maiar,Narndir,Narndir,no,no,listed_retired_immortal,265,candidate,
2026_06_16_retired_immortals,retired,Maiar,Niccolo,Niccolo,no,no,listed_retired_immortal,266,candidate,
2026_06_16_retired_immortals,retired,Maiar,Nighthawk,Nighthawk,no,no,listed_retired_immortal,267,candidate,
2026_06_16_retired_immortals,retired,Maiar,Nukah,Nukah,no,no,listed_retired_immortal,268,candidate,
2026_06_16_retired_immortals,retired,Maiar,Parador,Parador,no,no,listed_retired_immortal,269,candidate,
2026_06_16_retired_immortals,retired,Maiar,Perrin,Perrin,no,no,listed_retired_immortal,270,candidate,
2026_06_16_retired_immortals,retired,Maiar,Pils,Pils,no,no,listed_retired_immortal,271,candidate,
2026_06_16_retired_immortals,retired,Maiar,Ria,Ria,no,no,listed_retired_immortal,272,candidate,
2026_06_16_retired_immortals,retired,Maiar,Rut,Rut,no,no,listed_retired_immortal,273,candidate,
2026_06_16_retired_immortals,retired,Maiar,Savior,Savior,no,no,listed_retired_immortal,274,candidate,
2026_06_16_retired_immortals,retired,Maiar,Shalott,Shalott,no,no,listed_retired_immortal,275,candidate,
2026_06_16_retired_immortals,retired,Maiar,Silosseth,Silosseth,no,no,listed_retired_immortal,276,candidate,
2026_06_16_retired_immortals,retired,Maiar,Skyhawk,Skyhawk,no,no,listed_retired_immortal,277,candidate,
2026_06_16_retired_immortals,retired,Maiar,Smalls,Smalls,no,no,listed_retired_immortal,278,candidate,
2026_06_16_retired_immortals,retired,Maiar,Sum,Sum,no,no,listed_retired_immortal,279,candidate,
2026_06_16_retired_immortals,retired,Maiar,Svex,Svex,no,no,listed_retired_immortal,280,candidate,
2026_06_16_retired_immortals,retired,Maiar,Swork,Swork,no,no,listed_retired_immortal,281,candidate,
2026_06_16_retired_immortals,retired,Maiar,Tarnas,Tarnas,no,no,listed_retired_immortal,282,candidate,
2026_06_16_retired_immortals,retired,Maiar,Tinsal,Tinsal,no,no,listed_retired_immortal,283,candidate,
2026_06_16_retired_immortals,retired,Maiar,Tirmenel,Tirmenel,no,no,listed_retired_immortal,284,candidate,
2026_06_16_retired_immortals,retired,Maiar,Tram,Tram,no,no,listed_retired_immortal,285,candidate,
2026_06_16_retired_immortals,retired,Maiar,Tuor,Tuor,no,no,listed_retired_immortal,286,candidate,
2026_06_16_retired_immortals,retired,Maiar,Vagnar,Vagnar,no,no,listed_retired_immortal,287,candidate,
2026_06_16_retired_immortals,retired,Maiar,Vérathos,Vérathos,no,no,listed_retired_immortal,288,candidate,
2026_06_16_retired_immortals,retired,Maiar,Voile,Voile,no,no,listed_retired_immortal,289,candidate,
2026_06_16_retired_immortals,retired,Maiar,Windwalker,Windwalker,no,no,listed_retired_immortal,290,candidate,
2026_06_16_retired_immortals,retired,Maiar,Wow,Wow,no,no,listed_retired_immortal,291,candidate,
2026_06_16_retired_immortals,retired,Maiar,Zing,Zing,no,no,listed_retired_immortal,292,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Access,Access,no,no,listed_retired_immortal,293,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Acke,Acke,no,no,listed_retired_immortal,294,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ada,Ada,no,no,listed_retired_immortal,295,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Adara,Adara,no,no,listed_retired_immortal,296,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aderel,Aderel,no,no,listed_retired_immortal,297,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aellynn,Aellynn,no,no,listed_retired_immortal,298,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aetirus,Aetirus,no,no,listed_retired_immortal,299,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Agamand,Agamand,no,no,listed_retired_immortal,300,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aglaruin,Aglaruin,no,no,listed_retired_immortal,301,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ahti,Ahti,no,no,listed_retired_immortal,302,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ahura,Ahura,no,no,listed_retired_immortal,303,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aikios,Aikios,no,no,listed_retired_immortal,304,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ainagul,Ainagul,no,no,listed_retired_immortal,305,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Air,Air,no,no,listed_retired_immortal,306,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ajax,Ajax,no,no,listed_retired_immortal,307,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Akihiko,Akihiko,no,no,listed_retired_immortal,308,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Alderon,Alderon,no,no,listed_retired_immortal,309,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aldor,Aldor,no,no,listed_retired_immortal,310,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aldro,Aldro,no,no,listed_retired_immortal,311,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Alec,Alec,no,no,listed_retired_immortal,312,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aleksey,Aleksey,no,no,listed_retired_immortal,313,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Algolas,Algolas,no,no,listed_retired_immortal,314,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Almarea,Almarea,no,no,listed_retired_immortal,315,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ame,Ame,no,no,listed_retired_immortal,316,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Amras,Amras,no,no,listed_retired_immortal,317,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Andela,Andela,no,no,listed_retired_immortal,318,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Andreas,Andreas,no,no,listed_retired_immortal,319,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ankamon,Ankamon,no,no,listed_retired_immortal,320,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Anómyr,Anómyr,no,no,listed_retired_immortal,321,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Apolline,Apolline,no,no,listed_retired_immortal,322,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Araw,Araw,no,no,listed_retired_immortal,323,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ares,Ares,no,no,listed_retired_immortal,324,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Arien,Arien,no,no,listed_retired_immortal,325,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aries,Aries,no,no,listed_retired_immortal,326,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Arina,Arina,no,no,listed_retired_immortal,327,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Aris,Aris,no,no,listed_retired_immortal,328,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ark,Ark,no,no,listed_retired_immortal,329,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Armin,Armin,no,no,listed_retired_immortal,330,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Arthad,Arthad,no,no,listed_retired_immortal,331,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Atani,Atani,no,no,listed_retired_immortal,332,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Auriane,Auriane,no,no,listed_retired_immortal,333,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Avatar,Avatar,no,no,listed_retired_immortal,334,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Awhanil,Awhanil,no,no,listed_retired_immortal,335,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Awreth,Awreth,no,no,listed_retired_immortal,336,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bahrud,Bahrud,no,no,listed_retired_immortal,337,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bairanax,Bairanax,no,no,listed_retired_immortal,338,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Baldur,Baldur,no,no,listed_retired_immortal,339,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Balux,Balux,no,no,listed_retired_immortal,340,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Barloen,Barloen,no,no,listed_retired_immortal,341,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Baw,Baw,no,no,listed_retired_immortal,342,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bayd,Bayd,no,no,listed_retired_immortal,343,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Becrux,Becrux,no,no,listed_retired_immortal,344,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Beldin,Beldin,no,no,listed_retired_immortal,345,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Belewor,Belewor,no,no,listed_retired_immortal,346,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Belmir,Belmir,no,no,listed_retired_immortal,347,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Beran,Beran,no,no,listed_retired_immortal,348,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Berek,Berek,no,no,listed_retired_immortal,349,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Berogond,Berogond,no,no,listed_retired_immortal,350,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Betsy,Betsy,no,no,listed_retired_immortal,351,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bjorne,Bjorne,no,no,listed_retired_immortal,352,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Blackfox,Blackfox,no,no,listed_retired_immortal,353,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bobbie,Bobbie,no,no,listed_retired_immortal,354,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bodruith,Bodruith,no,no,listed_retired_immortal,355,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Boing,Boing,no,no,listed_retired_immortal,356,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bomber,Bomber,no,no,listed_retired_immortal,357,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bore,Bore,no,no,listed_retired_immortal,358,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Borne,Borne,no,no,listed_retired_immortal,359,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Brico,Brico,no,no,listed_retired_immortal,360,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bruce,Bruce,no,no,listed_retired_immortal,361,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bubla,Bubla,no,no,listed_retired_immortal,362,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Bullroarer,Bullroarer,no,no,listed_retired_immortal,363,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Burb,Burb,no,no,listed_retired_immortal,364,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Burl,Burl,no,no,listed_retired_immortal,365,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cai,Cai,no,no,listed_retired_immortal,366,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Caidi,Caidi,no,no,listed_retired_immortal,367,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Calamity,Calamity,no,no,listed_retired_immortal,368,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Calesto,Calesto,no,no,listed_retired_immortal,369,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cararion,Cararion,no,no,listed_retired_immortal,370,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Carousel,Carousel,no,no,listed_retired_immortal,371,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cedrim,Cedrim,no,no,listed_retired_immortal,372,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ceeris,Ceeris,no,no,listed_retired_immortal,373,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ceno,Ceno,no,no,listed_retired_immortal,374,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ceres,Ceres,no,no,listed_retired_immortal,375,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Chops,Chops,no,no,listed_retired_immortal,376,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Chrizt,Chrizt,no,no,listed_retired_immortal,377,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Chuck,Chuck,no,no,listed_retired_immortal,378,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cielo,Cielo,no,no,listed_retired_immortal,379,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Citygaurd,Citygaurd,no,no,listed_retired_immortal,380,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cliff,Cliff,no,no,listed_retired_immortal,381,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cobble,Cobble,no,no,listed_retired_immortal,382,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cormac,Cormac,no,no,listed_retired_immortal,383,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cosmos,Cosmos,no,no,listed_retired_immortal,384,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Covah,Covah,no,no,listed_retired_immortal,385,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Coydt,Coydt,no,no,listed_retired_immortal,386,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Critter,Critter,no,no,listed_retired_immortal,387,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Crysania,Crysania,no,no,listed_retired_immortal,388,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Culbor,Culbor,no,no,listed_retired_immortal,389,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Curumo,Curumo,no,no,listed_retired_immortal,390,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cute,Cute,no,no,listed_retired_immortal,391,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Cúthalion,Cúthalion,no,no,listed_retired_immortal,392,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dand,Dand,no,no,listed_retired_immortal,393,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Darcy,Darcy,no,no,listed_retired_immortal,394,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dargor,Dargor,no,no,listed_retired_immortal,395,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Daro,Daro,no,no,listed_retired_immortal,396,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Darquin,Darquin,no,no,listed_retired_immortal,397,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Darvil,Darvil,no,no,listed_retired_immortal,398,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Daryl,Daryl,no,no,listed_retired_immortal,399,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,David,David,no,no,listed_retired_immortal,400,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Deamon,Deamon,no,no,listed_retired_immortal,401,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Deda,Deda,no,no,listed_retired_immortal,402,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Déja,Déja,no,no,listed_retired_immortal,403,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dende,Dende,no,no,listed_retired_immortal,404,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Deneth,Deneth,no,no,listed_retired_immortal,405,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Deodred,Deodred,no,no,listed_retired_immortal,406,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Deriel,Deriel,no,no,listed_retired_immortal,407,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dewa,Dewa,no,no,listed_retired_immortal,408,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dhalia,Dhalia,no,no,listed_retired_immortal,409,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Diana,Diana,no,no,listed_retired_immortal,410,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Drakiz,Drakiz,no,no,listed_retired_immortal,411,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Drink,Drink,no,no,listed_retired_immortal,412,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dröm,Dröm,no,no,listed_retired_immortal,413,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dryden,Dryden,no,no,listed_retired_immortal,414,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dúlin,Dúlin,no,no,listed_retired_immortal,415,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Dushmoll,Dushmoll,no,no,listed_retired_immortal,416,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Earolon,Earolon,no,no,listed_retired_immortal,417,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Edomir,Edomir,no,no,listed_retired_immortal,418,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Edvard,Edvard,no,no,listed_retired_immortal,419,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Eileya,Eileya,no,no,listed_retired_immortal,420,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Eis,Eis,no,no,listed_retired_immortal,421,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ekolas,Ekolas,no,no,listed_retired_immortal,422,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Elagorn,Elagorn,no,no,listed_retired_immortal,423,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Elaniel,Elaniel,no,no,listed_retired_immortal,424,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Eldahal,Eldahal,no,no,listed_retired_immortal,425,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Eldamir,Eldamir,no,no,listed_retired_immortal,426,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Elistan,Elistan,no,no,listed_retired_immortal,427,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Elithrandir,Elithrandir,no,no,listed_retired_immortal,428,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Emcas,Emcas,no,no,listed_retired_immortal,429,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ender,Ender,no,no,listed_retired_immortal,430,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Endor,Endor,no,no,listed_retired_immortal,431,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Enerdhil,Enerdhil,no,no,listed_retired_immortal,432,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Enforcer,Enforcer,no,no,listed_retired_immortal,433,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Eporedax,Eporedax,no,no,listed_retired_immortal,434,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Erach,Erach,no,no,listed_retired_immortal,435,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Erat,Erat,no,no,listed_retired_immortal,436,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Erika,Erika,no,no,listed_retired_immortal,437,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Erios,Erios,no,no,listed_retired_immortal,438,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Erl,Erl,no,no,listed_retired_immortal,439,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Esen,Esen,no,no,listed_retired_immortal,440,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Estike,Estike,no,no,listed_retired_immortal,441,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Faeythe,Faeythe,no,no,listed_retired_immortal,442,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Faint,Faint,no,no,listed_retired_immortal,443,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Farin,Farin,no,no,listed_retired_immortal,444,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fastdanr,Fastdanr,no,no,listed_retired_immortal,445,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fed,Fed,no,no,listed_retired_immortal,446,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Felbad,Felbad,no,no,listed_retired_immortal,447,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fenderjaguar,Fenderjaguar,no,no,listed_retired_immortal,448,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fènrir,Fènrir,no,no,listed_retired_immortal,449,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Feon,Feon,no,no,listed_retired_immortal,450,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ferguson,Ferguson,no,no,listed_retired_immortal,451,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Feri,Feri,no,no,listed_retired_immortal,452,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fgiri,Fgiri,no,no,listed_retired_immortal,453,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fidel,Fidel,no,no,listed_retired_immortal,454,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Filibert,Filibert,no,no,listed_retired_immortal,455,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Findor,Findor,no,no,listed_retired_immortal,456,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fint,Fint,no,no,listed_retired_immortal,457,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fionwë,Fionwë,no,no,listed_retired_immortal,458,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Flash,Flash,no,no,listed_retired_immortal,459,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fluk,Fluk,no,no,listed_retired_immortal,460,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ford,Ford,no,no,listed_retired_immortal,461,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Freedom,Freedom,no,no,listed_retired_immortal,462,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Freeway,Freeway,no,no,listed_retired_immortal,463,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Freyah,Freyah,no,no,listed_retired_immortal,464,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fron,Fron,no,no,listed_retired_immortal,465,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Fumble,Fumble,no,no,listed_retired_immortal,466,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gablgin,Gablgin,no,no,listed_retired_immortal,467,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Galaviel,Galaviel,no,no,listed_retired_immortal,468,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gandalug,Gandalug,no,no,listed_retired_immortal,469,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gauss,Gauss,no,no,listed_retired_immortal,470,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gawain,Gawain,no,no,listed_retired_immortal,471,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gehrman,Gehrman,no,no,listed_retired_immortal,472,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Genbu,Genbu,no,no,listed_retired_immortal,473,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gevald,Gevald,no,no,listed_retired_immortal,474,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ghrym,Ghrym,no,no,listed_retired_immortal,475,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gili,Gili,no,no,listed_retired_immortal,476,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gilthanas,Gilthanas,no,no,listed_retired_immortal,477,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gomtuu,Gomtuu,no,no,listed_retired_immortal,478,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gordanin,Gordanin,no,no,listed_retired_immortal,479,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gorefang,Gorefang,no,no,listed_retired_immortal,480,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gorth,Gorth,no,no,listed_retired_immortal,481,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gozer,Gozer,no,no,listed_retired_immortal,482,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Grennif,Grennif,no,no,listed_retired_immortal,483,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Grin,Grin,no,no,listed_retired_immortal,484,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Grizz,Grizz,no,no,listed_retired_immortal,485,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Grung,Grung,no,no,listed_retired_immortal,486,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Grunge,Grunge,no,no,listed_retired_immortal,487,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gruumph,Gruumph,no,no,listed_retired_immortal,488,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Guilin,Guilin,no,no,listed_retired_immortal,489,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Guzzi,Guzzi,no,no,listed_retired_immortal,490,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gwen,Gwen,no,no,listed_retired_immortal,491,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Gwendolyn,Gwendolyn,no,no,listed_retired_immortal,492,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Haelon,Haelon,no,no,listed_retired_immortal,493,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Hail,Hail,no,no,listed_retired_immortal,494,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Halal,Halal,no,no,listed_retired_immortal,495,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Hambag,Hambag,no,no,listed_retired_immortal,496,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Harco,Harco,no,no,listed_retired_immortal,497,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Heigo,Heigo,no,no,listed_retired_immortal,498,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Helmuta,Helmuta,no,no,listed_retired_immortal,499,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Hermatic,Hermatic,no,no,listed_retired_immortal,500,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Highlander,Highlander,no,no,listed_retired_immortal,501,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Hillar,Hillar,no,no,listed_retired_immortal,502,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Holma,Holma,no,no,listed_retired_immortal,503,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Hrym,Hrym,no,no,listed_retired_immortal,504,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Huan,Huan,no,no,listed_retired_immortal,505,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Humala,Humala,no,no,listed_retired_immortal,506,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Humpty,Humpty,no,no,listed_retired_immortal,507,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Húrin,Húrin,no,no,listed_retired_immortal,508,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Huron,Huron,no,no,listed_retired_immortal,509,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Idle,Idle,no,no,listed_retired_immortal,510,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Illüen,Illüen,no,no,listed_retired_immortal,511,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Illwe,Illwe,no,no,listed_retired_immortal,512,candidate,
